"trait_observation_id","observation_id","occurrence_id","paper_id","scientific_name","trait_name","trait_value","trait_value_standardized","source_citation","source_url","source_file","source_sheet","original_row_number"
"jennings_2026_206_habit","jennings_2026_206","jennings_2026::oo_1589237.xlsx::LSI list::206","jennings_2026","Luisia unguiculata","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",206
"jennings_2026_207_habit","jennings_2026_207","jennings_2026::oo_1589237.xlsx::LSI list::207","jennings_2026","Oberonia elbertii","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",207
"jennings_2026_208_habit","jennings_2026_208","jennings_2026::oo_1589237.xlsx::LSI list::208","jennings_2026","Oberonia glandulifera","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",208
"jennings_2026_209_habit","jennings_2026_209","jennings_2026::oo_1589237.xlsx::LSI list::209","jennings_2026","Papilionanthe tricuspidata","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",209
"jennings_2026_210_habit","jennings_2026_210","jennings_2026::oo_1589237.xlsx::LSI list::210","jennings_2026","Peristylus elbertii","growth_form","terrestrial","terrestrial","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",210
"jennings_2026_211_habit","jennings_2026_211","jennings_2026::oo_1589237.xlsx::LSI list::211","jennings_2026","Peristylus lombokensis","growth_form","terrestrial","terrestrial","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",211
"jennings_2026_212_habit","jennings_2026_212","jennings_2026::oo_1589237.xlsx::LSI list::212","jennings_2026","Peristylus rindjaniensis","growth_form","terrestrial","terrestrial","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",212
"jennings_2026_213_habit","jennings_2026_213","jennings_2026::oo_1589237.xlsx::LSI list::213","jennings_2026","Peristylus timorensis","growth_form","terrestrial","terrestrial","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",213
"jennings_2026_214_habit","jennings_2026_214","jennings_2026::oo_1589237.xlsx::LSI list::214","jennings_2026","Phalaenopsis floresensis","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",214
"jennings_2026_215_habit","jennings_2026_215","jennings_2026::oo_1589237.xlsx::LSI list::215","jennings_2026","Pinalia sumbawensis","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",215
"jennings_2026_216_habit","jennings_2026_216","jennings_2026::oo_1589237.xlsx::LSI list::216","jennings_2026","Pomatocalpa floresanum","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",216
"jennings_2026_217_habit","jennings_2026_217","jennings_2026::oo_1589237.xlsx::LSI list::217","jennings_2026","Pterostylis timorensis","growth_form","terrestrial","terrestrial","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",217
"jennings_2026_218_habit","jennings_2026_218","jennings_2026::oo_1589237.xlsx::LSI list::218","jennings_2026","Thelymitra forbesii","growth_form","terrestrial","terrestrial","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",218
"jennings_2026_219_habit","jennings_2026_219","jennings_2026::oo_1589237.xlsx::LSI list::219","jennings_2026","Thrixspermum lombokense","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",219
"jennings_2026_220_habit","jennings_2026_220","jennings_2026::oo_1589237.xlsx::LSI list::220","jennings_2026","Trichoglottis bimae","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",220
"jennings_2026_221_habit","jennings_2026_221","jennings_2026::oo_1589237.xlsx::LSI list::221","jennings_2026","Tuberolabium erosulum","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",221
"jennings_2026_222_habit","jennings_2026_222","jennings_2026::oo_1589237.xlsx::LSI list::222","jennings_2026","Vanda floresensis","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",222
"jennings_2026_223_habit","jennings_2026_223","jennings_2026::oo_1589237.xlsx::LSI list::223","jennings_2026","Vanda insignis","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",223
"jennings_2026_224_habit","jennings_2026_224","jennings_2026::oo_1589237.xlsx::LSI list::224","jennings_2026","Vanda lombokensis","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",224
"jennings_2026_225_habit","jennings_2026_225","jennings_2026::oo_1589237.xlsx::LSI list::225","jennings_2026","Vanda perplexa","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",225
"jennings_2026_226_habit","jennings_2026_226","jennings_2026::oo_1589237.xlsx::LSI list::226","jennings_2026","Vanda punctata","growth_form","epiphyte","epiphyte","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",226
"jennings_2026_227_habit","jennings_2026_227","jennings_2026::oo_1589237.xlsx::LSI list::227","jennings_2026","Zeuxine baliensis","growth_form","terrestrial","terrestrial","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",227
"jennings_2026_228_habit","jennings_2026_228","jennings_2026::oo_1589237.xlsx::LSI list::228","jennings_2026","Buchnera exserta","growth_form","herb","herb","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",228
"jennings_2026_229_habit","jennings_2026_229","jennings_2026::oo_1589237.xlsx::LSI list::229","jennings_2026","Buchnera timorensis","growth_form","herb","herb","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",229
"jennings_2026_230_habit","jennings_2026_230","jennings_2026::oo_1589237.xlsx::LSI list::230","jennings_2026","Striga spanogheana","growth_form","herb","herb","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",230
"jennings_2026_231_habit","jennings_2026_231","jennings_2026::oo_1589237.xlsx::LSI list::231","jennings_2026","Freycinetia abbreviata","growth_form","climber","climber","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",231
"jennings_2026_232_habit","jennings_2026_232","jennings_2026::oo_1589237.xlsx::LSI list::232","jennings_2026","Freycinetia lombokensis","growth_form","climber","climber","Jennings LVS, Trethowan LA, Arifiani D, Bramley G, Clark RP, Damayanto IPGP, Faisyal M, Puglisi C, Riwu-Kaho M, Roddie R, Schuiteman A, Turner I, Trias-Blasi A, Rustiami H (2026) A vouchered and georeferenced checklist of the endemic vascular plant species of the Lesser Sunda Islands highlights data deficiencies and threat levels. PhytoKeys 273:21-36. https://doi.org/10.3897/phytokeys.273.184780","https://phytokeys.pensoft.net/article/184780/","oo_1589237.xlsx","LSI list",232
