"observation_id","occurrence_id","name_submitted","family","genus","latitude","longitude","decimalLatitude","decimalLongitude","country","country_code","state_province","county_parish","municipality","country_raw","state_province_raw","county_raw","municipality_raw","political_units_raw","locality","verbatim_locality","locality_notes","island","island_group","water_body","date_collected","event_year","event_month","event_day","collector","catalog_number","record_number","basis_of_record","occurrence_status","establishment_means","verbatim_elevation","elevation_m","elevation_min_m","elevation_max_m","coordinate_uncertainty_m","geodetic_datum","georeference_remarks","habitat","occurrence_remarks","source_citation","source_url","source_file","source_sheet","original_row_number","taxon_scrub_status","tnrs_matched_name","gnrs_status","gvs_status","nsr_native_status"
"dayneko_2023_22","Anc.sett.plant.022","Ailanthus altissima (Mill.) Swingle","Simaroubaceae","Ailanthus",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",22,"UNRESOLVED",,,,
"dayneko_2023_23","Anc.sett.plant.023","Alcea pallida (Willd.) Waldst. & Kit.","Malvaceae","Alcea",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",23,"UNRESOLVED",,,,
"dayneko_2023_24","Anc.sett.plant.024","Alyssum tortuosum Waldst. & Kit.","Brassicaceae","Alyssum",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",24,"UNRESOLVED",,,,
"dayneko_2023_25","Anc.sett.plant.025","Amaranthus albus L.","Amaranthaceae","Amaranthus",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",25,"UNRESOLVED",,,,
"dayneko_2023_26","Anc.sett.plant.026","Amaranthus retroflexus L.","Amaranthaceae","Amaranthus",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",26,"UNRESOLVED",,,,
"dayneko_2023_27","Anc.sett.plant.027","Amorpha fruticosa L.","Fabaceae","Amorpha",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",27,"UNRESOLVED",,,,
"dayneko_2023_28","Anc.sett.plant.028","Anthriscus cerefolium (L.) Hoffm.","Apiaceae","Anthriscus",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",28,"UNRESOLVED",,,,
"dayneko_2023_29","Anc.sett.plant.029","Armeniaca vulgaris Lam.","Rosaceae","Armeniaca",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",29,"UNRESOLVED",,,,
"dayneko_2023_30","Anc.sett.plant.030","Artemisia absinthium L.","Asteraceae","Artemisia",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",30,"UNRESOLVED",,,,
"dayneko_2023_31","Anc.sett.plant.031","Asperula montana Waldst. & Kit. ex Willd.","Rubiaceae","Asperula",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",31,"UNRESOLVED",,,,
"dayneko_2023_32","Anc.sett.plant.032","Astragalus varius S.G.Gmel.","Fabaceae","Astragalus",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",32,"UNRESOLVED",,,,
"dayneko_2023_33","Anc.sett.plant.033","Atriplex oblongifolia Waldst. & Kit.","Amaranthaceae","Atriplex",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",33,"UNRESOLVED",,,,
"dayneko_2023_34","Anc.sett.plant.034","Atriplex patula L.","Amaranthaceae","Atriplex",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",34,"UNRESOLVED",,,,
"dayneko_2023_35","Anc.sett.plant.035","Atriplex tatarica L.","Amaranthaceae","Atriplex",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",35,"UNRESOLVED",,,,
"dayneko_2023_36","Anc.sett.plant.036","Ballota nigra L.","Lamiaceae","Ballota",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",36,"UNRESOLVED",,,,
"dayneko_2023_37","Anc.sett.plant.037","Berberis vulgaris L.","Berberidaceae","Berberis",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",37,"UNRESOLVED",,,,
"dayneko_2023_38","Anc.sett.plant.038","Camelina microcarpa Andrz. ex DC.","Brassicaceae","Camelina",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",38,"UNRESOLVED",,,,
"dayneko_2023_39","Anc.sett.plant.039","Camelina rumelica Velen.","Brassicaceae","Camelina",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",39,"UNRESOLVED",,,,
"dayneko_2023_40","Anc.sett.plant.040","Campanula bononiensis L.","Campanulaceae","Campanula",46.956663,33.613434,46.956663,33.613434,"Ukraine","UA","Kherson Region","Beryslav District",,"Ukraine","Kherson Region","Beryslav District",,"country=Ukraine | countryCode=UA | stateProvince=Kherson Region | county=Beryslav District","Chervonomaiatske ancient settlement, near village Chervonyi Mayak","Chervonomaiatske ancient settlement, near village Chervonyi Mayak",,,,,"2015-04/2020-09",2015,4,20,"Moysiyenko I.I. | Sudnik-Wójcikowska B. | Dembicz I. | Zachwatowicz M. | Dayneko P.",,,"MaterialCitation",,,,,,,,"WGS84","describing the smallest circle containing the whole of the Location (From 94.9 m to 362.6 m)",,,"Dayneko P, Moysiyenko I, Sudnik-Wojcikowska B, Dembicz I, Zachwatowicz M, Skobel N (2023) Ancient settlements as natural heritage sites: the first occurrence dataset on vascular plant species from ancient settlements in the Lower Dnipro region (Ukraine). Biodiversity Data Journal 11: e99041. https://doi.org/10.3897/bdj.11.e99041","https://bdj.pensoft.net/article/99041/","dayneko_2023_gbif_dwca.zip","occurrence",40,"UNRESOLVED",,,,
